CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0022000006459512WH;12/01/2017;21;0,03;R;
ES0022000006459512WH;12/01/2017;22;0,552;R;
ES0022000006459512WH;12/01/2017;23;0,16;R;
ES0022000006459512WH;12/01/2017;24;0,081;R;
ES0022000006459512WH;13/01/2017;1;0,038;R;
ES0022000006459512WH;13/01/2017;2;0,048;R;
ES0022000006459512WH;13/01/2017;3;0,05;R;
ES0022000006459512WH;13/01/2017;4;0,05;R;
ES0022000006459512WH;13/01/2017;5;0,027;R;
ES0022000006459512WH;13/01/2017;6;1,08;R;
ES0022000006459512WH;13/01/2017;7;0,758;R;
ES0022000006459512WH;13/01/2017;8;0,103;R;
ES0022000006459512WH;13/01/2017;9;0,027;R;
ES0022000006459512WH;13/01/2017;10;0,18;R;
ES0022000006459512WH;13/01/2017;11;0,05;R;
ES0022000006459512WH;13/01/2017;12;0,05;R;
ES0022000006459512WH;13/01/2017;13;0,038;R;
ES0022000006459512WH;13/01/2017;14;0,032;R;
ES0022000006459512WH;13/01/2017;15;0,049;R;
ES0022000006459512WH;13/01/2017;16;0,046;R;
ES0022000006459512WH;13/01/2017;17;0,048;R;
ES0022000006459512WH;13/01/2017;18;0,032;R;
ES0022000006459512WH;13/01/2017;19;0,083;R;
ES0022000006459512WH;13/01/2017;20;0,125;R;
ES0022000006459512WH;13/01/2017;21;0,124;R;
ES0022000006459512WH;13/01/2017;22;0,105;R;
ES0022000006459512WH;13/01/2017;23;0,075;R;
ES0022000006459512WH;13/01/2017;24;0,077;R;
ES0022000006459512WH;14/01/2017;1;0,079;R;
ES0022000006459512WH;14/01/2017;2;0,057;R;
ES0022000006459512WH;14/01/2017;3;0,052;R;
ES0022000006459512WH;14/01/2017;4;0,024;R;
ES0022000006459512WH;14/01/2017;5;0,045;R;
ES0022000006459512WH;14/01/2017;6;0,909;R;
ES0022000006459512WH;14/01/2017;7;0,112;R;
ES0022000006459512WH;14/01/2017;8;0,047;R;
ES0022000006459512WH;14/01/2017;9;0,04;R;
ES0022000006459512WH;14/01/2017;10;0,022;R;
ES0022000006459512WH;14/01/2017;11;0,052;R;
ES0022000006459512WH;14/01/2017;12;0,052;R;
ES0022000006459512WH;14/01/2017;13;0,029;R;
ES0022000006459512WH;14/01/2017;14;0,051;R;
ES0022000006459512WH;14/01/2017;15;0,05;R;
ES0022000006459512WH;14/01/2017;16;0,047;R;
ES0022000006459512WH;14/01/2017;17;0,029;R;
ES0022000006459512WH;14/01/2017;18;0,05;R;
ES0022000006459512WH;14/01/2017;19;0,27;R;
ES0022000006459512WH;14/01/2017;20;0,134;R;
ES0022000006459512WH;14/01/2017;21;0,152;R;
ES0022000006459512WH;14/01/2017;22;0,275;R;
ES0022000006459512WH;14/01/2017;23;0,152;R;
ES0022000006459512WH;14/01/2017;24;0,234;R;
ES0022000006459512WH;15/01/2017;1;0,1;R;
ES0022000006459512WH;15/01/2017;2;0,053;R;
ES0022000006459512WH;15/01/2017;3;0,033;R;
ES0022000006459512WH;15/01/2017;4;0,043;R;
ES0022000006459512WH;15/01/2017;5;0,042;R;
ES0022000006459512WH;15/01/2017;6;0,945;R;
ES0022000006459512WH;15/01/2017;7;0,45;R;
ES0022000006459512WH;15/01/2017;8;0,032;R;
ES0022000006459512WH;15/01/2017;9;0,042;R;
ES0022000006459512WH;15/01/2017;10;0,108;R;
ES0022000006459512WH;15/01/2017;11;0,078;R;
ES0022000006459512WH;15/01/2017;12;0,027;R;
ES0022000006459512WH;15/01/2017;13;0,079;R;
ES0022000006459512WH;15/01/2017;14;0,05;R;
ES0022000006459512WH;15/01/2017;15;0,858;R;
ES0022000006459512WH;15/01/2017;16;0,171;R;
ES0022000006459512WH;15/01/2017;17;0,142;R;
ES0022000006459512WH;15/01/2017;18;0,096;R;
ES0022000006459512WH;15/01/2017;19;0,102;R;
ES0022000006459512WH;15/01/2017;20;0,103;R;
ES0022000006459512WH;15/01/2017;21;0,203;R;
ES0022000006459512WH;15/01/2017;22;0,16;R;
ES0022000006459512WH;15/01/2017;23;0,15;R;
ES0022000006459512WH;15/01/2017;24;0,14;R;
ES0022000006459512WH;16/01/2017;1;0,142;R;
ES0022000006459512WH;16/01/2017;2;0,114;R;
ES0022000006459512WH;16/01/2017;3;0,055;R;
ES0022000006459512WH;16/01/2017;4;0,05;R;
ES0022000006459512WH;16/01/2017;5;0,05;R;
ES0022000006459512WH;16/01/2017;6;1,06;R;
ES0022000006459512WH;16/01/2017;7;0,809;R;
ES0022000006459512WH;16/01/2017;8;0,048;R;
ES0022000006459512WH;16/01/2017;9;0,046;R;
ES0022000006459512WH;16/01/2017;10;0,046;R;
ES0022000006459512WH;16/01/2017;11;0,049;R;
ES0022000006459512WH;16/01/2017;12;0,16;R;
ES0022000006459512WH;16/01/2017;13;0,148;R;
ES0022000006459512WH;16/01/2017;14;0,146;R;
ES0022000006459512WH;16/01/2017;15;0,136;R;
ES0022000006459512WH;16/01/2017;16;0,039;R;
ES0022000006459512WH;16/01/2017;17;0,052;R;
ES0022000006459512WH;16/01/2017;18;0,051;R;
ES0022000006459512WH;16/01/2017;19;0,138;R;
ES0022000006459512WH;16/01/2017;20;0,129;R;
ES0022000006459512WH;16/01/2017;21;0,148;R;
ES0022000006459512WH;16/01/2017;22;0,195;R;
ES0022000006459512WH;16/01/2017;23;0,079;R;
ES0022000006459512WH;16/01/2017;24;0,057;R;
ES0022000006459512WH;17/01/2017;1;0,05;R;
ES0022000006459512WH;17/01/2017;2;0,035;R;
ES0022000006459512WH;17/01/2017;3;0,04;R;
ES0022000006459512WH;17/01/2017;4;0,047;R;
ES0022000006459512WH;17/01/2017;5;0,045;R;
ES0022000006459512WH;17/01/2017;6;0,688;R;
ES0022000006459512WH;17/01/2017;7;0,629;R;
ES0022000006459512WH;17/01/2017;8;0,036;R;
ES0022000006459512WH;17/01/2017;9;0,045;R;
ES0022000006459512WH;17/01/2017;10;0,045;R;
ES0022000006459512WH;17/01/2017;11;0,047;R;
ES0022000006459512WH;17/01/2017;12;0,025;R;
ES0022000006459512WH;17/01/2017;13;0,045;R;
ES0022000006459512WH;17/01/2017;14;0,049;R;
ES0022000006459512WH;17/01/2017;15;0,048;R;
ES0022000006459512WH;17/01/2017;16;0,036;R;
ES0022000006459512WH;17/01/2017;17;0,032;R;
ES0022000006459512WH;17/01/2017;18;0,048;R;
ES0022000006459512WH;17/01/2017;19;0,075;R;
ES0022000006459512WH;17/01/2017;20;0,177;R;
ES0022000006459512WH;17/01/2017;21;0,153;R;
ES0022000006459512WH;17/01/2017;22;0,297;R;
ES0022000006459512WH;17/01/2017;23;0,172;R;
ES0022000006459512WH;17/01/2017;24;0,076;R;
ES0022000006459512WH;18/01/2017;1;0,024;R;
ES0022000006459512WH;18/01/2017;2;0,049;R;
ES0022000006459512WH;18/01/2017;3;0,043;R;
ES0022000006459512WH;18/01/2017;4;0,027;R;
ES0022000006459512WH;18/01/2017;5;0,046;R;
ES0022000006459512WH;18/01/2017;6;0,836;R;
ES0022000006459512WH;18/01/2017;7;0,566;R;
ES0022000006459512WH;18/01/2017;8;0,048;R;
ES0022000006459512WH;18/01/2017;9;0,048;R;
ES0022000006459512WH;18/01/2017;10;0,028;R;
ES0022000006459512WH;18/01/2017;11;0,041;R;
ES0022000006459512WH;18/01/2017;12;0,048;R;
ES0022000006459512WH;18/01/2017;13;0,048;R;
ES0022000006459512WH;18/01/2017;14;0,028;R;
ES0022000006459512WH;18/01/2017;15;0,044;R;
ES0022000006459512WH;18/01/2017;16;0,045;R;
ES0022000006459512WH;18/01/2017;17;0,046;R;
ES0022000006459512WH;18/01/2017;18;0,034;R;
ES0022000006459512WH;18/01/2017;19;0,049;R;
ES0022000006459512WH;18/01/2017;20;0,049;R;
ES0022000006459512WH;18/01/2017;21;0,137;R;
ES0022000006459512WH;18/01/2017;22;0,101;R;
ES0022000006459512WH;18/01/2017;23;0,141;R;
ES0022000006459512WH;18/01/2017;24;0,06;R;
ES0022000006459512WH;19/01/2017;1;0,05;R;
ES0022000006459512WH;19/01/2017;2;0,05;R;
ES0022000006459512WH;19/01/2017;3;0,031;R;
ES0022000006459512WH;19/01/2017;4;0,045;R;
ES0022000006459512WH;19/01/2017;5;0,048;R;
ES0022000006459512WH;19/01/2017;6;0,951;R;
ES0022000006459512WH;19/01/2017;7;0,935;R;
ES0022000006459512WH;19/01/2017;8;0,041;R;
ES0022000006459512WH;19/01/2017;9;0,043;R;
ES0022000006459512WH;19/01/2017;10;0,044;R;
ES0022000006459512WH;19/01/2017;11;0,033;R;
ES0022000006459512WH;19/01/2017;12;0,037;R;
ES0022000006459512WH;19/01/2017;13;0,046;R;
ES0022000006459512WH;19/01/2017;14;0,049;R;
ES0022000006459512WH;19/01/2017;15;0,031;R;
ES0022000006459512WH;19/01/2017;16;0,041;R;
ES0022000006459512WH;19/01/2017;17;0,045;R;
ES0022000006459512WH;19/01/2017;18;0,044;R;
ES0022000006459512WH;19/01/2017;19;0,04;R;
ES0022000006459512WH;19/01/2017;20;0,712;R;
ES0022000006459512WH;19/01/2017;21;0,54;R;
ES0022000006459512WH;19/01/2017;22;0,741;R;
ES0022000006459512WH;19/01/2017;23;0,15;R;
ES0022000006459512WH;19/01/2017;24;0,66;R;
ES0022000006459512WH;20/01/2017;1;0,03;R;
ES0022000006459512WH;20/01/2017;2;0,041;R;
ES0022000006459512WH;20/01/2017;3;0,045;R;
ES0022000006459512WH;20/01/2017;4;0,046;R;
ES0022000006459512WH;20/01/2017;5;0,031;R;
ES0022000006459512WH;20/01/2017;6;0,905;R;
ES0022000006459512WH;20/01/2017;7;0,48;R;
ES0022000006459512WH;20/01/2017;8;0,06;R;
ES0022000006459512WH;20/01/2017;9;0,031;R;
ES0022000006459512WH;20/01/2017;10;0,033;R;
ES0022000006459512WH;20/01/2017;11;0,046;R;
ES0022000006459512WH;20/01/2017;12;0,044;R;
ES0022000006459512WH;20/01/2017;13;0,038;R;
ES0022000006459512WH;20/01/2017;14;0,03;R;
ES0022000006459512WH;20/01/2017;15;0,045;R;
ES0022000006459512WH;20/01/2017;16;0,044;R;
ES0022000006459512WH;20/01/2017;17;0,053;R;
ES0022000006459512WH;20/01/2017;18;0,027;R;
ES0022000006459512WH;20/01/2017;19;0,068;R;
ES0022000006459512WH;20/01/2017;20;0,124;R;
ES0022000006459512WH;20/01/2017;21;0,096;R;
ES0022000006459512WH;20/01/2017;22;0,196;R;
ES0022000006459512WH;20/01/2017;23;0,05;R;
ES0022000006459512WH;20/01/2017;24;0,084;R;
ES0022000006459512WH;21/01/2017;1;0,063;R;
ES0022000006459512WH;21/01/2017;2;0,054;R;
ES0022000006459512WH;21/01/2017;3;0,023;R;
ES0022000006459512WH;21/01/2017;4;0,043;R;
ES0022000006459512WH;21/01/2017;5;0,041;R;
ES0022000006459512WH;21/01/2017;6;0,95;R;
ES0022000006459512WH;21/01/2017;7;0,247;R;
ES0022000006459512WH;21/01/2017;8;0,042;R;
ES0022000006459512WH;21/01/2017;9;0,04;R;
ES0022000006459512WH;21/01/2017;10;0,041;R;
ES0022000006459512WH;21/01/2017;11;0,026;R;
ES0022000006459512WH;21/01/2017;12;0,047;R;
ES0022000006459512WH;21/01/2017;13;0,046;R;
ES0022000006459512WH;21/01/2017;14;0,053;R;
ES0022000006459512WH;21/01/2017;15;0,155;R;
ES0022000006459512WH;21/01/2017;16;0,509;R;
ES0022000006459512WH;21/01/2017;17;0,139;R;
ES0022000006459512WH;21/01/2017;18;0,059;R;
ES0022000006459512WH;21/01/2017;19;0,049;R;
ES0022000006459512WH;21/01/2017;20;0,031;R;
ES0022000006459512WH;21/01/2017;21;0,044;R;
ES0022000006459512WH;21/01/2017;22;0,048;R;
ES0022000006459512WH;21/01/2017;23;0,049;R;
ES0022000006459512WH;21/01/2017;24;0,042;R;
ES0022000006459512WH;22/01/2017;1;0,033;R;
ES0022000006459512WH;22/01/2017;2;0,069;R;
ES0022000006459512WH;22/01/2017;3;0,078;R;
ES0022000006459512WH;22/01/2017;4;0,044;R;
ES0022000006459512WH;22/01/2017;5;0,023;R;
ES0022000006459512WH;22/01/2017;6;0,937;R;
ES0022000006459512WH;22/01/2017;7;0,266;R;
ES0022000006459512WH;22/01/2017;8;0,038;R;
ES0022000006459512WH;22/01/2017;9;0,02;R;
ES0022000006459512WH;22/01/2017;10;0,111;R;
ES0022000006459512WH;22/01/2017;11;0,474;R;
ES0022000006459512WH;22/01/2017;12;0,082;R;
ES0022000006459512WH;22/01/2017;13;0,61;R;
ES0022000006459512WH;22/01/2017;14;0,051;R;
ES0022000006459512WH;22/01/2017;15;0,049;R;
ES0022000006459512WH;22/01/2017;16;0,033;R;
ES0022000006459512WH;22/01/2017;17;0,039;R;
ES0022000006459512WH;22/01/2017;18;0,142;R;
ES0022000006459512WH;22/01/2017;19;0,686;R;
ES0022000006459512WH;22/01/2017;20;0,155;R;
ES0022000006459512WH;22/01/2017;21;0,067;R;
ES0022000006459512WH;22/01/2017;22;0,064;R;
ES0022000006459512WH;22/01/2017;23;0,05;R;
ES0022000006459512WH;22/01/2017;24;0,031;R;
ES0022000006459512WH;23/01/2017;1;0,039;R;
ES0022000006459512WH;23/01/2017;2;0,05;R;
ES0022000006459512WH;23/01/2017;3;0,05;R;
ES0022000006459512WH;23/01/2017;4;0,028;R;
ES0022000006459512WH;23/01/2017;5;0,047;R;
ES0022000006459512WH;23/01/2017;6;1,026;R;
ES0022000006459512WH;23/01/2017;7;0,964;R;
ES0022000006459512WH;23/01/2017;8;0,023;R;
ES0022000006459512WH;23/01/2017;9;0,047;R;
ES0022000006459512WH;23/01/2017;10;0,044;R;
ES0022000006459512WH;23/01/2017;11;0,042;R;
ES0022000006459512WH;23/01/2017;12;0,03;R;
ES0022000006459512WH;23/01/2017;13;0,046;R;
ES0022000006459512WH;23/01/2017;14;0,05;R;
ES0022000006459512WH;23/01/2017;15;0,043;R;
ES0022000006459512WH;23/01/2017;16;0,031;R;
ES0022000006459512WH;23/01/2017;17;0,047;R;
ES0022000006459512WH;23/01/2017;18;0,051;R;
ES0022000006459512WH;23/01/2017;19;0,057;R;
ES0022000006459512WH;23/01/2017;20;0,052;R;
ES0022000006459512WH;23/01/2017;21;0,075;R;
ES0022000006459512WH;23/01/2017;22;0,236;R;
ES0022000006459512WH;23/01/2017;23;0,071;R;
ES0022000006459512WH;23/01/2017;24;0,046;R;
ES0022000006459512WH;24/01/2017;1;0,031;R;
ES0022000006459512WH;24/01/2017;2;0,049;R;
ES0022000006459512WH;24/01/2017;3;0,05;R;
ES0022000006459512WH;24/01/2017;4;0,048;R;
ES0022000006459512WH;24/01/2017;5;0,037;R;
ES0022000006459512WH;24/01/2017;6;0,943;R;
ES0022000006459512WH;24/01/2017;7;0,849;R;
ES0022000006459512WH;24/01/2017;8;0,054;R;
ES0022000006459512WH;24/01/2017;9;0,05;R;
ES0022000006459512WH;24/01/2017;10;0,027;R;
ES0022000006459512WH;24/01/2017;11;0,053;R;
ES0022000006459512WH;24/01/2017;12;0,052;R;
ES0022000006459512WH;24/01/2017;13;0,051;R;
ES0022000006459512WH;24/01/2017;14;0,036;R;
ES0022000006459512WH;24/01/2017;15;0,045;R;
ES0022000006459512WH;24/01/2017;16;0,051;R;
ES0022000006459512WH;24/01/2017;17;0,051;R;
ES0022000006459512WH;24/01/2017;18;0,33;R;
ES0022000006459512WH;24/01/2017;19;0,135;R;
ES0022000006459512WH;24/01/2017;20;0,157;R;
ES0022000006459512WH;24/01/2017;21;0,308;R;
ES0022000006459512WH;24/01/2017;22;0,106;R;
ES0022000006459512WH;24/01/2017;23;0,061;R;
ES0022000006459512WH;24/01/2017;24;0,041;R;
ES0022000006459512WH;25/01/2017;1;0,053;R;
ES0022000006459512WH;25/01/2017;2;0,053;R;
ES0022000006459512WH;25/01/2017;3;0,053;R;
ES0022000006459512WH;25/01/2017;4;0,032;R;
ES0022000006459512WH;25/01/2017;5;0,045;R;
ES0022000006459512WH;25/01/2017;6;1,007;R;
ES0022000006459512WH;25/01/2017;7;1,213;R;
ES0022000006459512WH;25/01/2017;8;0,043;R;
ES0022000006459512WH;25/01/2017;9;0,031;R;
ES0022000006459512WH;25/01/2017;10;0,049;R;
ES0022000006459512WH;25/01/2017;11;0,049;R;
ES0022000006459512WH;25/01/2017;12;0,049;R;
ES0022000006459512WH;25/01/2017;13;0,033;R;
ES0022000006459512WH;25/01/2017;14;0,041;R;
ES0022000006459512WH;25/01/2017;15;0,05;R;
ES0022000006459512WH;25/01/2017;16;0,05;R;
ES0022000006459512WH;25/01/2017;17;0,047;R;
ES0022000006459512WH;25/01/2017;18;0,066;R;
ES0022000006459512WH;25/01/2017;19;0,111;R;
ES0022000006459512WH;25/01/2017;20;0,121;R;
ES0022000006459512WH;25/01/2017;21;0,132;R;
ES0022000006459512WH;25/01/2017;22;0,121;R;
ES0022000006459512WH;25/01/2017;23;0,08;R;
ES0022000006459512WH;25/01/2017;24;0,043;R;
ES0022000006459512WH;26/01/2017;1;0,052;R;
ES0022000006459512WH;26/01/2017;2;0,053;R;
ES0022000006459512WH;26/01/2017;3;0,052;R;
ES0022000006459512WH;26/01/2017;4;0,041;R;
ES0022000006459512WH;26/01/2017;5;0,039;R;
ES0022000006459512WH;26/01/2017;6;0,978;R;
ES0022000006459512WH;26/01/2017;7;1,141;R;
ES0022000006459512WH;26/01/2017;8;0,04;R;
ES0022000006459512WH;26/01/2017;9;0,044;R;
ES0022000006459512WH;26/01/2017;10;0,054;R;
ES0022000006459512WH;26/01/2017;11;0,051;R;
ES0022000006459512WH;26/01/2017;12;0,028;R;
ES0022000006459512WH;26/01/2017;13;0,054;R;
ES0022000006459512WH;26/01/2017;14;0,053;R;
ES0022000006459512WH;26/01/2017;15;0,036;R;
ES0022000006459512WH;26/01/2017;16;0,044;R;
ES0022000006459512WH;26/01/2017;17;0,053;R;
ES0022000006459512WH;26/01/2017;18;0,052;R;
ES0022000006459512WH;26/01/2017;19;0,033;R;
ES0022000006459512WH;26/01/2017;20;0,049;R;
ES0022000006459512WH;26/01/2017;21;0,052;R;
ES0022000006459512WH;26/01/2017;22;0,052;R;
ES0022000006459512WH;26/01/2017;23;0,285;R;
ES0022000006459512WH;26/01/2017;24;0,092;R;
ES0022000006459512WH;27/01/2017;1;0,066;R;
ES0022000006459512WH;27/01/2017;2;0,056;R;
ES0022000006459512WH;27/01/2017;3;0,03;R;
ES0022000006459512WH;27/01/2017;4;0,049;R;
ES0022000006459512WH;27/01/2017;5;0,054;R;
ES0022000006459512WH;27/01/2017;6;0,968;R;
ES0022000006459512WH;27/01/2017;7;0,91;R;
ES0022000006459512WH;27/01/2017;8;0,061;R;
ES0022000006459512WH;27/01/2017;9;0,053;R;
ES0022000006459512WH;27/01/2017;10;0,047;R;
ES0022000006459512WH;27/01/2017;11;0,029;R;
ES0022000006459512WH;27/01/2017;12;0,051;R;
ES0022000006459512WH;27/01/2017;13;0,053;R;
ES0022000006459512WH;27/01/2017;14;0,039;R;
ES0022000006459512WH;27/01/2017;15;0,04;R;
ES0022000006459512WH;27/01/2017;16;0,047;R;
ES0022000006459512WH;27/01/2017;17;0,049;R;
ES0022000006459512WH;27/01/2017;18;0,033;R;
ES0022000006459512WH;27/01/2017;19;0,042;R;
ES0022000006459512WH;27/01/2017;20;0,062;R;
ES0022000006459512WH;27/01/2017;21;0,103;R;
ES0022000006459512WH;27/01/2017;22;0,215;R;
ES0022000006459512WH;27/01/2017;23;0,116;R;
ES0022000006459512WH;27/01/2017;24;0,156;R;
ES0022000006459512WH;28/01/2017;1;0,109;R;
ES0022000006459512WH;28/01/2017;2;0,048;R;
ES0022000006459512WH;28/01/2017;3;0,039;R;
ES0022000006459512WH;28/01/2017;4;0,045;R;
ES0022000006459512WH;28/01/2017;5;0,045;R;
ES0022000006459512WH;28/01/2017;6;0,937;R;
ES0022000006459512WH;28/01/2017;7;0,365;R;
ES0022000006459512WH;28/01/2017;8;0,044;R;
ES0022000006459512WH;28/01/2017;9;0,048;R;
ES0022000006459512WH;28/01/2017;10;0,041;R;
ES0022000006459512WH;28/01/2017;11;0,03;R;
ES0022000006459512WH;28/01/2017;12;0,051;R;
ES0022000006459512WH;28/01/2017;13;0,507;R;
ES0022000006459512WH;28/01/2017;14;0,096;R;
ES0022000006459512WH;28/01/2017;15;0,591;R;
ES0022000006459512WH;28/01/2017;16;0,061;R;
ES0022000006459512WH;28/01/2017;17;0,057;R;
ES0022000006459512WH;28/01/2017;18;0,052;R;
ES0022000006459512WH;28/01/2017;19;0,266;R;
ES0022000006459512WH;28/01/2017;20;0,108;R;
ES0022000006459512WH;28/01/2017;21;0,062;R;
ES0022000006459512WH;28/01/2017;22;0,083;R;
ES0022000006459512WH;28/01/2017;23;0,436;R;
ES0022000006459512WH;28/01/2017;24;0,138;R;
ES0022000006459512WH;29/01/2017;1;0,077;R;
ES0022000006459512WH;29/01/2017;2;0,076;R;
ES0022000006459512WH;29/01/2017;3;0,062;R;
ES0022000006459512WH;29/01/2017;4;0,043;R;
ES0022000006459512WH;29/01/2017;5;0,03;R;
ES0022000006459512WH;29/01/2017;6;0,93;R;
ES0022000006459512WH;29/01/2017;7;0,277;R;
ES0022000006459512WH;29/01/2017;8;0,045;R;
ES0022000006459512WH;29/01/2017;9;0,043;R;
ES0022000006459512WH;29/01/2017;10;0,035;R;
ES0022000006459512WH;29/01/2017;11;0,139;R;
ES0022000006459512WH;29/01/2017;12;0,108;R;
ES0022000006459512WH;29/01/2017;13;0,072;R;
ES0022000006459512WH;29/01/2017;14;0,072;R;
ES0022000006459512WH;29/01/2017;15;0,618;R;
ES0022000006459512WH;29/01/2017;16;0,949;R;
ES0022000006459512WH;29/01/2017;17;0,154;R;
ES0022000006459512WH;29/01/2017;18;0,208;R;
ES0022000006459512WH;29/01/2017;19;0,1;R;
ES0022000006459512WH;29/01/2017;20;0,113;R;
ES0022000006459512WH;29/01/2017;21;0,274;R;
ES0022000006459512WH;29/01/2017;22;0,37;R;
ES0022000006459512WH;29/01/2017;23;0,484;R;
ES0022000006459512WH;29/01/2017;24;0,422;R;
ES0022000006459512WH;30/01/2017;1;0,28;R;
ES0022000006459512WH;30/01/2017;2;0,06;R;
ES0022000006459512WH;30/01/2017;3;0,058;R;
ES0022000006459512WH;30/01/2017;4;0,058;R;
ES0022000006459512WH;30/01/2017;5;0,045;R;
ES0022000006459512WH;30/01/2017;6;1,1;R;
ES0022000006459512WH;30/01/2017;7;1,003;R;
ES0022000006459512WH;30/01/2017;8;0,068;R;
ES0022000006459512WH;30/01/2017;9;0,056;R;
ES0022000006459512WH;30/01/2017;10;0,033;R;
ES0022000006459512WH;30/01/2017;11;0,048;R;
ES0022000006459512WH;30/01/2017;12;0,054;R;
ES0022000006459512WH;30/01/2017;13;0,053;R;
ES0022000006459512WH;30/01/2017;14;0,115;R;
ES0022000006459512WH;30/01/2017;15;0,061;R;
ES0022000006459512WH;30/01/2017;16;0,053;R;
ES0022000006459512WH;30/01/2017;17;0,078;R;
ES0022000006459512WH;30/01/2017;18;0,104;R;
ES0022000006459512WH;30/01/2017;19;0,08;R;
ES0022000006459512WH;30/01/2017;20;0,442;R;
ES0022000006459512WH;30/01/2017;21;0,1;R;
ES0022000006459512WH;30/01/2017;22;0,098;R;
ES0022000006459512WH;30/01/2017;23;0,449;R;
ES0022000006459512WH;30/01/2017;24;0,092;R;
ES0022000006459512WH;31/01/2017;1;0,085;R;
ES0022000006459512WH;31/01/2017;2;0,063;R;
ES0022000006459512WH;31/01/2017;3;0,047;R;
ES0022000006459512WH;31/01/2017;4;0,063;R;
ES0022000006459512WH;31/01/2017;5;0,063;R;
ES0022000006459512WH;31/01/2017;6;1,014;R;
ES0022000006459512WH;31/01/2017;7;1,063;R;
ES0022000006459512WH;31/01/2017;8;0,158;R;
ES0022000006459512WH;31/01/2017;9;0,15;R;
ES0022000006459512WH;31/01/2017;10;0,148;R;
ES0022000006459512WH;31/01/2017;11;0,093;R;
ES0022000006459512WH;31/01/2017;12;0,061;R;
ES0022000006459512WH;31/01/2017;13;0,063;R;
ES0022000006459512WH;31/01/2017;14;0,111;R;
ES0022000006459512WH;31/01/2017;15;0,131;R;
ES0022000006459512WH;31/01/2017;16;0,139;R;
ES0022000006459512WH;31/01/2017;17;0,142;R;
ES0022000006459512WH;31/01/2017;18;0,052;R;
ES0022000006459512WH;31/01/2017;19;0,049;R;
ES0022000006459512WH;31/01/2017;20;0,044;R;
ES0022000006459512WH;31/01/2017;21;0,311;R;
ES0022000006459512WH;31/01/2017;22;0,157;R;
ES0022000006459512WH;31/01/2017;23;0,112;R;
ES0022000006459512WH;31/01/2017;24;0,076;R;
ES0022000006459512WH;01/02/2017;1;0,066;R;
ES0022000006459512WH;01/02/2017;2;0,06;R;
ES0022000006459512WH;01/02/2017;3;0,062;R;
ES0022000006459512WH;01/02/2017;4;0,06;R;
ES0022000006459512WH;01/02/2017;5;0,05;R;
ES0022000006459512WH;01/02/2017;6;0,805;R;
ES0022000006459512WH;01/02/2017;7;0,731;R;
ES0022000006459512WH;01/02/2017;8;0,074;R;
ES0022000006459512WH;01/02/2017;9;0,047;R;
ES0022000006459512WH;01/02/2017;10;0,048;R;
ES0022000006459512WH;01/02/2017;11;0,047;R;
ES0022000006459512WH;01/02/2017;12;0,045;R;
ES0022000006459512WH;01/02/2017;13;0,035;R;
ES0022000006459512WH;01/02/2017;14;0,427;R;
ES0022000006459512WH;01/02/2017;15;0,181;R;
ES0022000006459512WH;01/02/2017;16;0,68;R;
ES0022000006459512WH;01/02/2017;17;0,146;R;
ES0022000006459512WH;01/02/2017;18;0,117;R;
ES0022000006459512WH;01/02/2017;19;0,083;R;
ES0022000006459512WH;01/02/2017;20;0,043;R;
ES0022000006459512WH;01/02/2017;21;0,05;R;
ES0022000006459512WH;01/02/2017;22;0,05;R;
ES0022000006459512WH;01/02/2017;23;0,053;R;
ES0022000006459512WH;01/02/2017;24;0,106;R;
ES0022000006459512WH;02/02/2017;1;0,061;R;
ES0022000006459512WH;02/02/2017;2;0,043;R;
ES0022000006459512WH;02/02/2017;3;0,054;R;
ES0022000006459512WH;02/02/2017;4;0,059;R;
ES0022000006459512WH;02/02/2017;5;0,058;R;
ES0022000006459512WH;02/02/2017;6;1,021;R;
ES0022000006459512WH;02/02/2017;7;1,031;R;
ES0022000006459512WH;02/02/2017;8;0,409;R;
ES0022000006459512WH;02/02/2017;9;0,178;R;
ES0022000006459512WH;02/02/2017;10;0,076;R;
ES0022000006459512WH;02/02/2017;11;0,066;R;
ES0022000006459512WH;02/02/2017;12;0,048;R;
ES0022000006459512WH;02/02/2017;13;0,049;R;
ES0022000006459512WH;02/02/2017;14;0,171;R;
ES0022000006459512WH;02/02/2017;15;0,093;R;
ES0022000006459512WH;02/02/2017;16;0,053;R;
ES0022000006459512WH;02/02/2017;17;0,045;R;
ES0022000006459512WH;02/02/2017;18;0,05;R;
ES0022000006459512WH;02/02/2017;19;0,133;R;
ES0022000006459512WH;02/02/2017;20;0,082;R;
ES0022000006459512WH;02/02/2017;21;0,595;R;
ES0022000006459512WH;02/02/2017;22;0,467;R;
ES0022000006459512WH;02/02/2017;23;0,084;R;
ES0022000006459512WH;02/02/2017;24;0,068;R;
ES0022000006459512WH;03/02/2017;1;0,064;R;
ES0022000006459512WH;03/02/2017;2;0,069;R;
ES0022000006459512WH;03/02/2017;3;0,062;R;
ES0022000006459512WH;03/02/2017;4;0,058;R;
ES0022000006459512WH;03/02/2017;5;0,055;R;
ES0022000006459512WH;03/02/2017;6;1,005;R;
ES0022000006459512WH;03/02/2017;7;1,04;R;
ES0022000006459512WH;03/02/2017;8;0,066;R;
ES0022000006459512WH;03/02/2017;9;0,127;R;
